season,date,game_id,away_team,home_team,away_score,home_score,winner
2024,2024-06-28,744922,New York Yankees,Toronto Blue Jays,16,5,away
2024,2024-06-28,745804,Houston Astros,New York Mets,2,7,home
2024,2024-06-28,746939,San Diego Padres,Boston Red Sox,9,2,away
2024,2024-06-28,746288,Cleveland Guardians,Kansas City Royals,1,2,home
2024,2024-06-28,746210,Detroit Tigers,Los Angeles Angels,0,5,home
2024,2024-06-28,745560,Miami Marlins,Philadelphia Phillies,0,2,home
2024,2024-06-28,745070,Washington Nationals,Tampa Bay Rays,1,3,home
2024,2024-06-28,747017,Texas Rangers,Baltimore Orioles,1,2,home
2024,2024-06-29,745972,Chicago Cubs,Milwaukee Brewers,5,3,away
2024,2024-06-29,745317,Los Angeles Dodgers,San Francisco Giants,14,7,away
2024,2024-06-29,747104,Pittsburgh Pirates,Atlanta Braves,1,2,home
2024,2024-06-29,746289,Cleveland Guardians,Kansas City Royals,7,2,away
2024,2024-06-29,745559,Miami Marlins,Philadelphia Phillies,3,2,away
2024,2024-06-29,747186,Oakland Athletics,Arizona Diamondbacks,0,3,home
2024,2024-06-29,747018,Texas Rangers,Baltimore Orioles,5,6,home
2024,2024-06-29,745071,Washington Nationals,Tampa Bay Rays,8,1,away
2024,2024-06-29,745801,Houston Astros,New York Mets,9,6,away
2024,2024-06-29,746940,San Diego Padres,Boston Red Sox,11,1,away
2024,2024-06-29,747183,Oakland Athletics,Arizona Diamondbacks,9,4,away
2024,2024-06-29,745319,Los Angeles Dodgers,San Francisco Giants,3,5,home
2024,2024-06-29,745238,Minnesota Twins,Seattle Mariners,2,3,home
2024,2024-06-29,745159,Cincinnati Reds,St. Louis Cardinals,9,4,away
2024,2024-06-29,746778,Colorado Rockies,Chicago White Sox,3,11,home
2024,2024-06-29,744921,New York Yankees,Toronto Blue Jays,3,9,home
2024,2024-06-29,745161,Cincinnati Reds,St. Louis Cardinals,0,1,home
2024,2024-06-29,745970,Chicago Cubs,Milwaukee Brewers,2,4,home
2024,2024-06-29,746214,Detroit Tigers,Los Angeles Angels,2,5,home
2024,2024-06-29,746292,Cleveland Guardians,Kansas City Royals,3,10,home
2024,2024-06-30,746211,Detroit Tigers,Los Angeles Angels,5,6,home
2024,2024-06-30,745555,Miami Marlins,Philadelphia Phillies,6,7,home
2024,2024-06-30,745802,Houston Astros,New York Mets,10,5,away
2024,2024-06-30,746779,Colorado Rockies,Chicago White Sox,5,4,away
2024,2024-06-30,745154,Cincinnati Reds,St. Louis Cardinals,0,2,home
2024,2024-06-30,745320,Los Angeles Dodgers,San Francisco Giants,4,10,home
2024,2024-06-30,746290,Cleveland Guardians,Kansas City Royals,2,6,home
2024,2024-06-30,745243,Minnesota Twins,Seattle Mariners,5,3,away
2024,2024-06-30,744916,New York Yankees,Toronto Blue Jays,8,1,away
2024,2024-06-30,745239,Minnesota Twins,Seattle Mariners,5,1,away
2024,2024-06-30,746209,Detroit Tigers,Los Angeles Angels,7,6,away
2024,2024-06-30,747016,Texas Rangers,Baltimore Orioles,11,2,away
2024,2024-06-30,747101,Pittsburgh Pirates,Atlanta Braves,4,2,away
2024,2024-06-30,745072,Washington Nationals,Tampa Bay Rays,0,5,home
2024,2024-06-30,746938,San Diego Padres,Boston Red Sox,1,4,home
2024,2024-06-30,747182,Oakland Athletics,Arizona Diamondbacks,1,5,home
2024,2024-06-30,745971,Chicago Cubs,Milwaukee Brewers,1,7,home
2024,2024-07-01,744914,Houston Astros,Toronto Blue Jays,3,1,away
2024,2024-07-01,744840,New York Mets,Washington Nationals,9,7,away
2024,2024-07-02,744838,New York Mets,Washington Nationals,7,2,away
2024,2024-07-02,745886,Detroit Tigers,Minnesota Twins,3,5,home
2024,2024-07-02,746623,Chicago White Sox,Cleveland Guardians,6,7,home
2024,2024-07-02,745482,St. Louis Cardinals,Pittsburgh Pirates,7,4,away
2024,2024-07-02,746047,Boston Red Sox,Miami Marlins,8,3,away
2024,2024-07-02,744913,Houston Astros,Toronto Blue Jays,6,7,home
2024,2024-07-02,747102,San Francisco Giants,Atlanta Braves,5,3,away
2024,2024-07-02,746535,Milwaukee Brewers,Colorado Rockies,7,8,home
2024,2024-07-02,745730,Cincinnati Reds,New York Yankees,5,4,away
2024,2024-07-03,745728,Cincinnati Reds,New York Yankees,3,2,away
2024,2024-07-03,747100,San Francisco Giants,Atlanta Braves,1,3,home
2024,2024-07-03,746045,Boston Red Sox,Miami Marlins,7,2,away
2024,2024-07-03,745487,St. Louis Cardinals,Pittsburgh Pirates,4,5,home
2024,2024-07-03,744837,New York Mets,Washington Nationals,5,7,home
2024,2024-07-03,746617,Chicago White Sox,Cleveland Guardians,8,2,away
2024,2024-07-03,744915,Houston Astros,Toronto Blue Jays,9,2,away
2024,2024-07-03,746860,Philadelphia Phillies,Chicago Cubs,6,4,away
2024,2024-07-03,746282,Tampa Bay Rays,Kansas City Royals,5,1,away
2024,2024-07-03,745647,Los Angeles Angels,Oakland Athletics,5,7,home
2024,2024-07-03,746133,Arizona Diamondbacks,Los Angeles Dodgers,5,6,home
2024,2024-07-03,744999,San Diego Padres,Texas Rangers,0,7,home
2024,2024-07-03,746537,Milwaukee Brewers,Colorado Rockies,4,3,away
2024,2024-07-03,745240,Baltimore Orioles,Seattle Mariners,2,0,away
2024,2024-07-04,745236,Baltimore Orioles,Seattle Mariners,3,7,home
2024,2024-07-04,744834,New York Mets,Washington Nationals,0,1,home
2024,2024-07-04,746043,Boston Red Sox,Miami Marlins,6,5,away
2024,2024-07-04,747103,San Francisco Giants,Atlanta Braves,4,2,away
2024,2024-07-04,744912,Houston Astros,Toronto Blue Jays,5,3,away
2024,2024-07-04,746857,Philadelphia Phillies,Chicago Cubs,2,10,home
2024,2024-07-04,745888,Detroit Tigers,Minnesota Twins,9,2,away
2024,2024-07-04,746128,Arizona Diamondbacks,Los Angeles Dodgers,12,4,away
2024,2024-07-04,746534,Milwaukee Brewers,Colorado Rockies,3,0,away
2024,2024-07-04,746858,Philadelphia Phillies,Chicago Cubs,5,3,away
2024,2024-07-04,745641,Los Angeles Angels,Oakland Athletics,0,5,home
2024,2024-07-04,745484,St. Louis Cardinals,Pittsburgh Pirates,3,2,away
2024,2024-07-04,745234,Baltimore Orioles,Seattle Mariners,4,1,away
2024,2024-07-04,745726,Cincinnati Reds,New York Yankees,8,4,away
2024,2024-07-04,744996,San Diego Padres,Texas Rangers,3,1,away
2024,2024-07-04,745643,Los Angeles Angels,Oakland Athletics,0,5,home
2024,2024-07-04,746619,Chicago White Sox,Cleveland Guardians,4,8,home
2024,2024-07-04,744998,San Diego Padres,Texas Rangers,6,4,away
2024,2024-07-04,746283,Tampa Bay Rays,Kansas City Royals,2,4,home
2024,2024-07-05,745725,Boston Red Sox,New York Yankees,5,3,away
2024,2024-07-05,746693,Detroit Tigers,Cincinnati Reds,5,4,away
2024,2024-07-05,744836,St. Louis Cardinals,Washington Nationals,7,6,away
2024,2024-07-05,747097,Philadelphia Phillies,Atlanta Braves,8,6,away
2024,2024-07-05,746620,San Francisco Giants,Cleveland Guardians,4,2,away
2024,2024-07-05,746046,Chicago White Sox,Miami Marlins,3,2,away
2024,2024-07-05,746859,Los Angeles Angels,Chicago Cubs,1,5,home
2024,2024-07-05,746532,Milwaukee Brewers,Colorado Rockies,3,4,home
2024,2024-07-05,746285,Tampa Bay Rays,Kansas City Royals,10,8,away
2024,2024-07-05,746126,Arizona Diamondbacks,Los Angeles Dodgers,9,3,away
2024,2024-07-05,745479,New York Mets,Pittsburgh Pirates,2,14,home
2024,2024-07-06,746694,Detroit Tigers,Cincinnati Reds,5,3,away
2024,2024-07-06,745642,Baltimore Orioles,Oakland Athletics,8,19,home
2024,2024-07-06,745476,New York Mets,Pittsburgh Pirates,5,2,away
2024,2024-07-06,745235,Toronto Blue Jays,Seattle Mariners,5,4,away
2024,2024-07-06,747099,Philadelphia Phillies,Atlanta Braves,1,5,home
2024,2024-07-06,746044,Chicago White Sox,Miami Marlins,3,4,home
2024,2024-07-06,746615,San Francisco Giants,Cleveland Guardians,4,5,home
2024,2024-07-06,746129,Milwaukee Brewers,Los Angeles Dodgers,3,5,home
2024,2024-07-06,744835,St. Louis Cardinals,Washington Nationals,6,14,home
2024,2024-07-06,744995,Tampa Bay Rays,Texas Rangers,3,4,home
2024,2024-07-06,745724,Boston Red Sox,New York Yankees,4,14,home
2024,2024-07-06,746127,Milwaukee Brewers,Los Angeles Dodgers,5,8,home
2024,2024-07-06,745237,Toronto Blue Jays,Seattle Mariners,1,2,home
2024,2024-07-06,744992,Tampa Bay Rays,Texas Rangers,0,3,home
2024,2024-07-06,746533,Kansas City Royals,Colorado Rockies,2,4,home
2024,2024-07-06,745398,Arizona Diamondbacks,San Diego Padres,8,10,home
2024,2024-07-06,746856,Los Angeles Angels,Chicago Cubs,7,0,away
2024,2024-07-06,745885,Houston Astros,Minnesota Twins,3,9,home
2024,2024-07-06,745884,Houston Astros,Minnesota Twins,13,12,away
2024,2024-07-06,745639,Baltimore Orioles,Oakland Athletics,3,2,away
2024,2024-07-07,746122,Milwaukee Brewers,Los Angeles Dodgers,9,2,away
2024,2024-07-07,745723,Boston Red Sox,New York Yankees,3,0,away
2024,2024-07-07,746530,Kansas City Royals,Colorado Rockies,10,1,away
2024,2024-07-07,746039,Chicago White Sox,Miami Marlins,4,7,home
2024,2024-07-07,745391,Arizona Diamondbacks,San Diego Padres,9,1,away
2024,2024-07-07,745883,Houston Astros,Minnesota Twins,2,3,home
2024,2024-07-07,746855,Los Angeles Angels,Chicago Cubs,0,5,home
2024,2024-07-07,745637,Baltimore Orioles,Oakland Athletics,6,3,away
2024,2024-07-07,745233,Toronto Blue Jays,Seattle Mariners,5,4,away
2024,2024-07-07,746691,Detroit Tigers,Cincinnati Reds,5,1,away
2024,2024-07-07,746529,Kansas City Royals,Colorado Rockies,1,3,home
2024,2024-07-07,745395,Arizona Diamondbacks,San Diego Padres,7,5,away
2024,2024-07-07,744993,Tampa Bay Rays,Texas Rangers,2,13,home
2024,2024-07-07,746616,San Francisco Giants,Cleveland Guardians,4,5,home
2024,2024-07-07,747098,Philadelphia Phillies,Atlanta Braves,0,6,home
2024,2024-07-07,744832,St. Louis Cardinals,Washington Nationals,8,3,away
2024,2024-07-07,745477,New York Mets,Pittsburgh Pirates,3,2,away
2024,2024-07-08,746455,Cleveland Guardians,Detroit Tigers,0,1,home
2024,2024-07-08,746692,Colorado Rockies,Cincinnati Reds,0,6,home
2024,2024-07-08,744833,St. Louis Cardinals,Washington Nationals,6,0,away
2024,2024-07-08,745480,New York Mets,Pittsburgh Pirates,2,8,home
2024,2024-07-09,745803,Washington Nationals,New York Mets,5,7,home
2024,2024-07-09,746937,Oakland Athletics,Boston Red Sox,9,12,home
2024,2024-07-09,745074,New York Yankees,Tampa Bay Rays,3,5,home
2024,2024-07-09,745557,Los Angeles Dodgers,Philadelphia Phillies,1,10,home
2024,2024-07-09,747014,Chicago Cubs,Baltimore Orioles,9,2,away
2024,2024-07-09,746451,Cleveland Guardians,Detroit Tigers,9,8,away
2024,2024-07-09,747181,Atlanta Braves,Arizona Diamondbacks,5,4,away
2024,2024-07-09,746771,Minnesota Twins,Chicago White Sox,8,6,away
2024,2024-07-09,746208,Texas Rangers,Los Angeles Angels,9,4,away
2024,2024-07-09,746690,Colorado Rockies,Cincinnati Reds,6,12,home
2024,2024-07-10,746689,Colorado Rockies,Cincinnati Reds,6,5,away
2024,2024-07-10,746934,Oakland Athletics,Boston Red Sox,5,2,away
2024,2024-07-10,746453,Cleveland Guardians,Detroit Tigers,4,5,home
2024,2024-07-10,745556,Los Angeles Dodgers,Philadelphia Phillies,3,4,home
2024,2024-07-10,745394,Seattle Mariners,San Diego Padres,2,0,away
2024,2024-07-10,745796,Washington Nationals,New York Mets,2,6,home
2024,2024-07-10,745069,New York Yankees,Tampa Bay Rays,2,1,away
2024,2024-07-10,747015,Chicago Cubs,Baltimore Orioles,4,0,away
2024,2024-07-10,746773,Minnesota Twins,Chicago White Sox,3,2,away
2024,2024-07-10,745316,Toronto Blue Jays,San Francisco Giants,3,4,home
2024,2024-07-10,746772,Minnesota Twins,Chicago White Sox,1,3,home
2024,2024-07-10,745155,Kansas City Royals,St. Louis Cardinals,6,4,away
2024,2024-07-10,746368,Miami Marlins,Houston Astros,3,4,home
2024,2024-07-10,745393,Seattle Mariners,San Diego Padres,8,3,away
2024,2024-07-10,745156,Kansas City Royals,St. Louis Cardinals,8,5,away
2024,2024-07-10,747180,Atlanta Braves,Arizona Diamondbacks,6,2,away
2024,2024-07-10,746206,Texas Rangers,Los Angeles Angels,5,4,away
2024,2024-07-10,745968,Pittsburgh Pirates,Milwaukee Brewers,12,2,away
2024,2024-07-11,745558,Los Angeles Dodgers,Philadelphia Phillies,1,5,home
2024,2024-07-11,745065,New York Yankees,Tampa Bay Rays,4,5,home
2024,2024-07-11,745799,Washington Nationals,New York Mets,0,7,home
2024,2024-07-11,745313,Toronto Blue Jays,San Francisco Giants,5,3,away
2024,2024-07-11,745967,Pittsburgh Pirates,Milwaukee Brewers,1,0,away
2024,2024-07-11,747011,Chicago Cubs,Baltimore Orioles,8,0,away
2024,2024-07-11,747179,Atlanta Braves,Arizona Diamondbacks,5,7,home
2024,2024-07-11,745969,Pittsburgh Pirates,Milwaukee Brewers,0,9,home
2024,2024-07-11,746452,Cleveland Guardians,Detroit Tigers,1,10,home
2024,2024-07-11,746688,Colorado Rockies,Cincinnati Reds,1,8,home
2024,2024-07-11,746366,Miami Marlins,Houston Astros,1,9,home
2024,2024-07-11,746205,Texas Rangers,Los Angeles Angels,2,7,home
2024,2024-07-11,746935,Oakland Athletics,Boston Red Sox,0,7,home
2024,2024-07-11,745318,Toronto Blue Jays,San Francisco Giants,10,6,away
2024,2024-07-12,746685,Miami Marlins,Cincinnati Reds,4,7,home
2024,2024-07-12,746204,Seattle Mariners,Los Angeles Angels,11,0,away
2024,2024-07-12,747012,New York Yankees,Baltimore Orioles,4,1,away
2024,2024-07-12,745064,Cleveland Guardians,Tampa Bay Rays,0,2,home
2024,2024-07-12,746936,Kansas City Royals,Boston Red Sox,6,1,away
2024,2024-07-12,745800,Colorado Rockies,New York Mets,6,7,home
2024,2024-07-12,746450,Los Angeles Dodgers,Detroit Tigers,4,3,away
2024,2024-07-12,745552,Oakland Athletics,Philadelphia Phillies,6,2,away
2024,2024-07-12,746367,Miami Marlins,Houston Astros,3,6,home
2024,2024-07-12,747178,Atlanta Braves,Arizona Diamondbacks,0,1,home
2024,2024-07-13,746369,Texas Rangers,Houston Astros,2,1,away
2024,2024-07-13,745311,Minnesota Twins,San Francisco Giants,4,2,away
2024,2024-07-13,745152,Chicago Cubs,St. Louis Cardinals,3,11,home
2024,2024-07-13,746371,Texas Rangers,Houston Astros,3,6,home
2024,2024-07-13,745390,Atlanta Braves,San Diego Padres,6,1,away
2024,2024-07-13,746687,Miami Marlins,Cincinnati Reds,6,10,home
2024,2024-07-13,747013,New York Yankees,Baltimore Orioles,6,1,away
2024,2024-07-13,745798,Colorado Rockies,New York Mets,3,7,home
2024,2024-07-13,746930,Kansas City Royals,Boston Red Sox,0,5,home
2024,2024-07-13,745153,Chicago Cubs,St. Louis Cardinals,5,1,away
2024,2024-07-13,745312,Minnesota Twins,San Francisco Giants,1,7,home
2024,2024-07-13,745067,Cleveland Guardians,Tampa Bay Rays,4,2,away
2024,2024-07-13,746207,Seattle Mariners,Los Angeles Angels,5,6,home
2024,2024-07-13,746766,Pittsburgh Pirates,Chicago White Sox,6,2,away
2024,2024-07-13,745392,Atlanta Braves,San Diego Padres,0,4,home
2024,2024-07-13,745963,Washington Nationals,Milwaukee Brewers,6,5,away
2024,2024-07-13,745965,Washington Nationals,Milwaukee Brewers,5,2,away
2024,2024-07-13,746447,Los Angeles Dodgers,Detroit Tigers,9,11,home
2024,2024-07-13,745549,Oakland Athletics,Philadelphia Phillies,5,11,home
2024,2024-07-13,746774,Pittsburgh Pirates,Chicago White Sox,4,1,away
2024,2024-07-13,747175,Toronto Blue Jays,Arizona Diamondbacks,4,5,home
2024,2024-07-14,746769,Pittsburgh Pirates,Chicago White Sox,9,4,away
2024,2024-07-14,745797,Colorado Rockies,New York Mets,8,5,away
2024,2024-07-14,746201,Seattle Mariners,Los Angeles Angels,2,3,home
2024,2024-07-14,747176,Toronto Blue Jays,Arizona Diamondbacks,8,7,away
2024,2024-07-14,745962,Washington Nationals,Milwaukee Brewers,3,9,home
2024,2024-07-14,746370,Texas Rangers,Houston Astros,4,2,away
2024,2024-07-14,745314,Minnesota Twins,San Francisco Giants,2,3,home
2024,2024-07-14,746202,Seattle Mariners,Los Angeles Angels,1,2,home
2024,2024-07-14,746686,Miami Marlins,Cincinnati Reds,3,2,away
2024,2024-07-14,746449,Los Angeles Dodgers,Detroit Tigers,3,4,home
2024,2024-07-14,746932,Kansas City Royals,Boston Red Sox,4,5,home
2024,2024-07-14,745066,Cleveland Guardians,Tampa Bay Rays,0,2,home
2024,2024-07-14,745385,Atlanta Braves,San Diego Padres,6,3,away
2024,2024-07-14,745151,Chicago Cubs,St. Louis Cardinals,8,3,away
2024,2024-07-14,747009,New York Yankees,Baltimore Orioles,5,6,home
2024,2024-07-14,747177,Toronto Blue Jays,Arizona Diamondbacks,1,12,home
2024,2024-07-14,745551,Oakland Athletics,Philadelphia Phillies,18,3,away
2024,2024-07-14,745175,Chicago Cubs,St. Louis Cardinals,4,5,home
2024,2024-07-17,747298,National League All-Stars,American League All-Stars,3,5,home
2024,2024-07-19,744911,Detroit Tigers,Toronto Blue Jays,5,4,away
2024,2024-07-19,746040,New York Mets,Miami Marlins,4,6,home
2024,2024-07-19,745721,Tampa Bay Rays,New York Yankees,1,6,home
2024,2024-07-19,745481,Philadelphia Phillies,Pittsburgh Pirates,7,8,home
2024,2024-07-19,744829,Cincinnati Reds,Washington Nationals,5,8,home
2024,2024-07-19,746854,Arizona Diamondbacks,Chicago Cubs,5,2,away
2024,2024-07-19,746618,San Diego Padres,Cleveland Guardians,0,7,home
2024,2024-07-20,747093,St. Louis Cardinals,Atlanta Braves,2,3,home
2024,2024-07-20,745880,Milwaukee Brewers,Minnesota Twins,8,4,away
2024,2024-07-20,745478,Philadelphia Phillies,Pittsburgh Pirates,1,4,home
2024,2024-07-20,746121,Boston Red Sox,Los Angeles Dodgers,6,7,home
2024,2024-07-20,744830,Cincinnati Reds,Washington Nationals,4,5,home
2024,2024-07-20,746286,Chicago White Sox,Kansas City Royals,1,6,home
2024,2024-07-20,746613,San Diego Padres,Cleveland Guardians,7,0,away
2024,2024-07-20,746852,Arizona Diamondbacks,Chicago Cubs,3,0,away
2024,2024-07-20,746041,New York Mets,Miami Marlins,1,0,away
2024,2024-07-20,745638,Los Angeles Angels,Oakland Athletics,2,8,home
2024,2024-07-20,746531,San Francisco Giants,Colorado Rockies,3,7,home
2024,2024-07-20,745720,Tampa Bay Rays,New York Yankees,9,1,away
2024,2024-07-20,745640,Los Angeles Angels,Oakland Athletics,3,13,home
2024,2024-07-20,744990,Baltimore Orioles,Texas Rangers,9,1,away
2024,2024-07-20,747096,St. Louis Cardinals,Atlanta Braves,9,5,away
2024,2024-07-20,744910,Detroit Tigers,Toronto Blue Jays,7,3,away
2024,2024-07-20,744994,Baltimore Orioles,Texas Rangers,8,4,away
2024,2024-07-20,746284,Chicago White Sox,Kansas City Royals,1,7,home
2024,2024-07-20,746123,Boston Red Sox,Los Angeles Dodgers,1,4,home
2024,2024-07-20,745228,Houston Astros,Seattle Mariners,3,0,away
2024,2024-07-21,746853,Arizona Diamondbacks,Chicago Cubs,1,2,home
2024,2024-07-21,745229,Houston Astros,Seattle Mariners,4,2,away
2024,2024-07-21,744831,Cincinnati Reds,Washington Nationals,2,5,home
2024,2024-07-21,744991,Baltimore Orioles,Texas Rangers,2,3,home
2024,2024-07-21,746125,Boston Red Sox,Los Angeles Dodgers,6,9,home
2024,2024-07-21,745230,Houston Astros,Seattle Mariners,4,6,home
2024,2024-07-21,746528,San Francisco Giants,Colorado Rockies,3,2,away
2024,2024-07-21,747094,St. Louis Cardinals,Atlanta Braves,6,2,away
2024,2024-07-21,746287,Chicago White Sox,Kansas City Royals,1,4,home
2024,2024-07-21,746042,New York Mets,Miami Marlins,2,4,home
2024,2024-07-21,745722,Tampa Bay Rays,New York Yankees,6,4,away
2024,2024-07-21,745470,Philadelphia Phillies,Pittsburgh Pirates,6,0,away
2024,2024-07-21,746527,San Francisco Giants,Colorado Rockies,3,4,home
2024,2024-07-21,746610,San Diego Padres,Cleveland Guardians,2,1,away
2024,2024-07-21,744909,Detroit Tigers,Toronto Blue Jays,4,5,home
2024,2024-07-21,745633,Los Angeles Angels,Oakland Athletics,8,5,away
2024,2024-07-21,745882,Milwaukee Brewers,Minnesota Twins,8,7,away
2024,2024-07-22,745473,St. Louis Cardinals,Pittsburgh Pirates,1,2,home
2024,2024-07-22,746612,Detroit Tigers,Cleveland Guardians,8,2,away
2024,2024-07-22,745717,Tampa Bay Rays,New York Yankees,1,9,home
2024,2024-07-22,747095,Cincinnati Reds,Atlanta Braves,4,1,away
2024,2024-07-22,746034,New York Mets,Miami Marlins,6,4,away
2024,2024-07-22,745881,Philadelphia Phillies,Minnesota Twins,2,7,home
2024,2024-07-23,746036,Baltimore Orioles,Miami Marlins,3,6,home
2024,2024-07-23,745475,St. Louis Cardinals,Pittsburgh Pirates,2,1,away
2024,2024-07-23,745878,Philadelphia Phillies,Minnesota Twins,3,0,away
2024,2024-07-23,746614,Detroit Tigers,Cleveland Guardians,4,5,home
2024,2024-07-23,744828,San Diego Padres,Washington Nationals,4,0,away
2024,2024-07-23,745715,New York Mets,New York Yankees,3,2,away
2024,2024-07-23,744904,Tampa Bay Rays,Toronto Blue Jays,4,2,away
2024,2024-07-23,744988,Chicago White Sox,Texas Rangers,3,4,home
2024,2024-07-23,746850,Milwaukee Brewers,Chicago Cubs,1,3,home
2024,2024-07-23,746124,San Francisco Giants,Los Angeles Dodgers,2,3,home
2024,2024-07-23,745232,Los Angeles Angels,Seattle Mariners,3,1,away
2024,2024-07-23,746526,Boston Red Sox,Colorado Rockies,8,9,home
2024,2024-07-23,745635,Houston Astros,Oakland Athletics,0,4,home
2024,2024-07-23,746280,Arizona Diamondbacks,Kansas City Royals,4,10,home
2024,2024-07-24,746281,Arizona Diamondbacks,Kansas City Royals,6,2,away
2024,2024-07-24,745231,Los Angeles Angels,Seattle Mariners,2,1,away
2024,2024-07-24,746525,Boston Red Sox,Colorado Rockies,7,20,home
2024,2024-07-24,745472,St. Louis Cardinals,Pittsburgh Pirates,0,5,home
2024,2024-07-24,746035,Baltimore Orioles,Miami Marlins,3,6,home
2024,2024-07-24,745716,New York Mets,New York Yankees,12,3,away
